inner_cycle,e_rel_to_exact,pre_linear_residual_norm,post_linear_residual_norm,pre_objective,post_objective,objective_gap_to_exact_after_cycle,e_norm,pre_e_norm,delta_z_norm,delta_e_raw_norm,delta_e_norm,coarse_damping,coarse_damping_mode,outer,inner_cycles,pre_sweeps,basis_source
3,0.7826848790890242,147637364.58273175,147637414.49646908,1122.8697116908186,2253.332906826977,2145.3736940582194,7.795670931400339,17.76789586696402,21.553735878052493,21.55373587805249,21.55373587805249,1.0,fixed,17,3,100,message_conditioned_information
1,0.4968872019265825,1161998752.3115458,1161998898.2385898,125115.75740164774,125744.56243834467,125636.34247028688,3.085081124902102,4.186497296576811,3.587615054242572,3.587615054242572,3.587615054242572,1.0,fixed,18,3,100,message_conditioned_information
2,0.27351991504081574,190069990.12381408,190070017.65098405,3481.8791777500433,3445.893465381135,3337.6734973233474,2.748186141385622,6.6518106089384865,4.477792109106414,4.477792109106414,4.477792109106414,1.0,fixed,18,3,100,message_conditioned_information
3,0.10339236596846392,95288244.75435397,95288256.514394,1060.1698784605326,897.116257416811,788.8962893590235,3.241229559475487,5.386720227388878,6.696029990933881,6.696029990933881,6.696029990933881,1.0,fixed,18,3,100,message_conditioned_information
1,41.82853050431602,2258728072.103938,2258728051.382944,475826.0015655234,448767.66486961296,448659.73881270655,15.006667648054114,16.993272417219213,23.293914255248467,23.29391425524846,23.29391425524846,1.0,fixed,19,3,100,message_conditioned_information
2,28.87622590519635,270195428.47005343,270195481.33609957,7626.67618742014,7055.637586935908,6947.711530029505,10.396030426704115,43.93828917986141,35.338531495246094,35.338531495246094,35.338531495246094,1.0,fixed,19,3,100,message_conditioned_information
3,21.134451099353583,833658320.7361062,833658479.1011353,73025.00858614764,67794.43494609828,67686.50888919187,7.676942720554759,42.72107339119032,46.66968323637389,46.66968323637389,46.66968323637389,1.0,fixed,19,3,100,message_conditioned_information
1,1.2203425565146382,105281651.25510222,105281153.74198486,4944.717370188833,5006.73362747313,4873.655856286378,2.3007174739154936,3.1648549519970883,3.8663732200888616,3.8663732200888616,3.8663732200888616,1.0,fixed,20,3,100,message_conditioned_information
2,0.9526067961116697,85659146.34736724,85659169.63028042,668.3260637622202,788.2533706433205,655.175599456569,2.2050663077300174,7.24137106063984,6.892123999723038,6.8921239997230375,6.8921239997230375,1.0,fixed,20,3,100,message_conditioned_information
3,0.7528026628944953,136882772.96243602,136882800.83742437,1814.822704260585,1946.7012034680488,1813.6234322812973,2.2940869964322026,10.365605517324472,9.149145172823154,9.149145172823156,9.149145172823156,1.0,fixed,20,3,100,message_conditioned_information
1,1.275425487037438,299659651.80006164,299659662.7845378,8644.698711973506,8563.586967360068,8455.627211997435,1.7652393010692513,2.3660394091328394,3.166263803295735,3.166263803295735,3.166263803295735,1.0,fixed,21,3,100,message_conditioned_information
2,0.9669650010063723,35060470.82484273,35060482.75087384,204.84230400494803,221.25937823890035,113.29962287626653,0.7206960332545733,5.9052865947319795,5.7342206248623695,5.73422062486237,5.73422062486237,1.0,fixed,21,3,100,message_conditioned_information
3,0.708181728805712,154933162.1755875,154933195.42886615,2302.194856564692,2318.254470819157,2210.294715456523,1.6407001535938694,8.22244084268229,7.050682284344357,7.050682284344357,7.050682284344357,1.0,fixed,21,3,100,message_conditioned_information
1,0.8845061642231091,74328276.43902771,74328313.98214449,639.6133729145004,633.6473663142037,525.6641817828702,0.71531204437569,1.1312449735702776,0.8302371335972816,0.8302371335972818,0.8302371335972818,1.0,fixed,22,3,100,message_conditioned_information
2,0.6667098782851743,75077393.27126956,75077402.46868882,629.9761794245668,626.6792874393402,518.6961029080067,1.354715272540986,1.140540852832091,0.8214425610768689,0.821442561076869,0.821442561076869,1.0,fixed,22,3,100,message_conditioned_information
3,0.49187263050355595,35035990.45214949,35035993.52905835,226.77042743182398,226.78837122398085,118.80518669264727,2.033362705223293,2.2350341237495397,0.7101283031235212,0.7101283031235214,0.7101283031235214,1.0,fixed,22,3,100,message_conditioned_information
1,7.900175023369446,4478546655.974083,4478550378.597207,1554108.6602464302,1669038.891891182,1668930.9620259276,17.062669885603903,23.757626462452308,30.382594259833255,30.382594259833258,30.382594259833258,1.0,fixed,23,3,100,message_conditioned_information
2,4.173682455790536,1063345538.7409123,1063345701.5128696,114021.64763524751,100795.50863475012,100687.57876949575,9.980941754845206,55.350075091933896,47.08730757207596,47.08730757207596,47.08730757207596,1.0,fixed,23,3,100,message_conditioned_information
3,2.5825851169378593,1692853761.712104,1692854028.4788897,207974.91528667285,262468.40273777256,262360.4728725182,6.82061122673789,60.71087020460514,63.72892972105317,63.72892972105318,63.72892972105318,1.0,fixed,23,3,100,message_conditioned_information
1,8.769672900396431,8266157397.096815,8266158815.083742,3265871.054258324,5370491.456506099,5370377.345594336,41.18872807934621,59.45583213870763,47.98269673911862,47.98269673911862,47.98269673911862,1.0,fixed,24,3,100,message_conditioned_information
2,5.872270069558351,464466879.4923996,464467094.1409344,65103.77561716826,25000.896582186928,24886.785670424964,25.595383778144615,80.49636729376026,59.870475739381185,59.870475739381185,59.870475739381185,1.0,fixed,24,3,100,message_conditioned_information
3,5.081047490420281,377479855.51171476,377479941.93219227,55991.634868619156,10258.941690046648,10144.830778284682,21.21107944720532,70.73376472112669,83.54811189344134,83.54811189344133,83.54811189344133,1.0,fixed,24,3,100,message_conditioned_information
1,3.0783299400439423,9826614294.463171,9826608238.300291,15448835.29268447,13377364.829028659,13376454.53638983,102.06177872510652,138.1398758693492,53.7358566332894,53.73585663328942,53.73585663328942,1.0,fixed,25,3,100,message_conditioned_information
2,1.6835349795430297,1744686574.2075953,1744686393.3865423,22584.81437807311,42186.926835656894,41276.63419682825,67.08851739571915,80.73671320359867,45.23472841282533,45.23472841282533,45.23472841282533,1.0,fixed,25,3,100,message_conditioned_information
