actual_outer,start_objective,c,k,ck_cost,beta,post_objective,objective_delta,gap_to_direct_optimum,improves,raw_full_step_objective,linear_residual_approx,e_rel_to_exact,exact_after_objective,exact_step_norm,last_cycle_pre_residual_ratio,last_cycle_post_residual_ratio
17,38019.45588799673,1,100,100,0.02,35522.645049065155,-2496.810838931575,35414.72598849112,True,1589583.3133848554,2803657823.4388137,0.9495046019227731,3483456.3247480863,257.564457779026,20.43333433223678,20.433338194007494
17,38019.45588799673,1,100,100,0.01,36686.97806190726,-1332.4778260894673,36579.059001333226,True,1589583.3133848554,2803657823.4388137,0.9495046019227731,3483456.3247480863,257.564457779026,20.43333433223678,20.433338194007494
17,38019.45588799673,1,100,100,0.005,37332.463400328554,-686.9924876681762,37224.54433975452,True,1589583.3133848554,2803657823.4388137,0.9495046019227731,3483456.3247480863,257.564457779026,20.43333433223678,20.433338194007494
17,38019.45588799673,1,100,100,0.002,37739.71174734829,-279.74414064844314,37631.79268677425,True,1589583.3133848554,2803657823.4388137,0.9495046019227731,3483456.3247480863,257.564457779026,20.43333433223678,20.433338194007494
17,38019.45588799673,1,100,100,0.001,37878.76209664447,-140.69379135226336,37770.84303607043,True,1589583.3133848554,2803657823.4388137,0.9495046019227731,3483456.3247480863,257.564457779026,20.43333433223678,20.433338194007494
18,32780.7611477836,1,100,100,1.0,5333972.721427449,5301191.960279666,5333864.802366875,False,5333972.721427449,8922282391.910862,0.8637259623631968,2946672.4566532886,254.26669872043854,52.54214661614044,52.542133194986434
18,32780.7611477836,1,100,100,0.7,2889010.710680908,2856229.9495331245,2888902.791620334,False,5333972.721427449,8922282391.910862,0.8637259623631968,2946672.4566532886,254.26669872043854,52.54214661614044,52.542133194986434
18,32780.7611477836,1,100,100,0.5,1560770.0973081402,1527989.3361603566,1560662.178247566,False,5333972.721427449,8922282391.910862,0.8637259623631968,2946672.4566532886,254.26669872043854,52.54214661614044,52.542133194986434
18,32780.7611477836,1,100,100,0.3,587171.8241366952,554391.0629889116,587063.9050761212,False,5333972.721427449,8922282391.910862,0.8637259623631968,2946672.4566532886,254.26669872043854,52.54214661614044,52.542133194986434
18,32780.7611477836,1,100,100,0.2,266963.20662603376,234182.44547825016,266855.28756545973,False,5333972.721427449,8922282391.910862,0.8637259623631968,2946672.4566532886,254.26669872043854,52.54214661614044,52.542133194986434
18,32780.7611477836,1,100,100,0.1,77069.62641084708,44288.865263063475,76961.70735027305,False,5333972.721427449,8922282391.910862,0.8637259623631968,2946672.4566532886,254.26669872043854,52.54214661614044,52.542133194986434
18,32780.7611477836,1,100,100,0.05,35742.19030693776,2961.429159154155,35634.27124636372,False,5333972.721427449,8922282391.910862,0.8637259623631968,2946672.4566532886,254.26669872043854,52.54214661614044,52.542133194986434
18,32780.7611477836,1,100,100,0.02,29233.17567150435,-3547.585476279255,29125.25661093031,True,5333972.721427449,8922282391.910862,0.8637259623631968,2946672.4566532886,254.26669872043854,52.54214661614044,52.542133194986434
18,32780.7611477836,1,100,100,0.01,30207.4850881541,-2573.2760596295047,30099.566027580062,True,5333972.721427449,8922282391.910862,0.8637259623631968,2946672.4566532886,254.26669872043854,52.54214661614044,52.542133194986434
18,32780.7611477836,1,100,100,0.005,31293.235790586063,-1487.5253571975409,31185.316730012026,True,5333972.721427449,8922282391.910862,0.8637259623631968,2946672.4566532886,254.26669872043854,52.54214661614044,52.542133194986434
18,32780.7611477836,1,100,100,0.002,32137.40768395982,-643.3534638237834,32029.488623385783,True,5333972.721427449,8922282391.910862,0.8637259623631968,2946672.4566532886,254.26669872043854,52.54214661614044,52.542133194986434
18,32780.7611477836,1,100,100,0.001,32451.016321711573,-329.74482607203026,32343.097261137536,True,5333972.721427449,8922282391.910862,0.8637259623631968,2946672.4566532886,254.26669872043854,52.54214661614044,52.542133194986434
19,29233.17567150435,1,100,100,1.0,42027.40948965897,12794.233818154618,41919.49042908493,False,42027.40948965897,1429650983.2952375,0.9058231841692441,2971152.788751741,253.22042829105573,123.5907720808261,123.59080077255248
19,29233.17567150435,1,100,100,0.7,40346.71429217628,11113.53862067193,40238.79523160224,False,42027.40948965897,1429650983.2952375,0.9058231841692441,2971152.788751741,253.22042829105573,123.5907720808261,123.59080077255248
19,29233.17567150435,1,100,100,0.5,36516.88344698038,7283.7077754760285,36408.96438640634,False,42027.40948965897,1429650983.2952375,0.9058231841692441,2971152.788751741,253.22042829105573,123.5907720808261,123.59080077255248
19,29233.17567150435,1,100,100,0.3,30334.84517955868,1101.6695080543323,30226.926118984644,False,42027.40948965897,1429650983.2952375,0.9058231841692441,2971152.788751741,253.22042829105573,123.5907720808261,123.59080077255248
19,29233.17567150435,1,100,100,0.2,27790.891756794106,-1442.2839147102422,27682.97269622007,True,42027.40948965897,1429650983.2952375,0.9058231841692441,2971152.788751741,253.22042829105573,123.5907720808261,123.59080077255248
19,29233.17567150435,1,100,100,0.1,26963.288928437247,-2269.8867430671016,26855.36986786321,True,42027.40948965897,1429650983.2952375,0.9058231841692441,2971152.788751741,253.22042829105573,123.5907720808261,123.59080077255248
19,29233.17567150435,1,100,100,0.05,27613.263228976513,-1619.912442527835,27505.344168402476,True,42027.40948965897,1429650983.2952375,0.9058231841692441,2971152.788751741,253.22042829105573,123.5907720808261,123.59080077255248
19,29233.17567150435,1,100,100,0.02,28455.246740031755,-777.9289314725938,28347.327679457718,True,42027.40948965897,1429650983.2952375,0.9058231841692441,2971152.788751741,253.22042829105573,123.5907720808261,123.59080077255248
19,29233.17567150435,1,100,100,0.01,28821.37566543562,-411.80000606873,28713.45660486158,True,42027.40948965897,1429650983.2952375,0.9058231841692441,2971152.788751741,253.22042829105573,123.5907720808261,123.59080077255248
19,29233.17567150435,1,100,100,0.005,29021.45457964926,-211.72109185508816,28913.535519075223,True,42027.40948965897,1429650983.2952375,0.9058231841692441,2971152.788751741,253.22042829105573,123.5907720808261,123.59080077255248
19,29233.17567150435,1,100,100,0.002,29147.075705991287,-86.09996551306176,29039.15664541725,True,42027.40948965897,1429650983.2952375,0.9058231841692441,2971152.788751741,253.22042829105573,123.5907720808261,123.59080077255248
19,29233.17567150435,1,100,100,0.001,29189.88922394535,-43.2864475589995,29081.970163371312,True,42027.40948965897,1429650983.2952375,0.9058231841692441,2971152.788751741,253.22042829105573,123.5907720808261,123.59080077255248
20,26963.288928437247,1,100,100,1.0,575254.5146067974,548291.2256783601,575146.5955462233,False,575254.5146067974,1088343741.8742013,0.9697263726585292,2457939.617195279,248.9621114094077,7.675548038456418,7.6755492822785145
20,26963.288928437247,1,100,100,0.7,187734.32972702914,160771.0407985919,187626.4106664551,False,575254.5146067974,1088343741.8742013,0.9697263726585292,2457939.617195279,248.9621114094077,7.675548038456418,7.6755492822785145
20,26963.288928437247,1,100,100,0.5,71419.97980888067,44456.69088044342,71312.06074830664,False,575254.5146067974,1088343741.8742013,0.9697263726585292,2457939.617195279,248.9621114094077,7.675548038456418,7.6755492822785145
20,26963.288928437247,1,100,100,0.3,25479.72713836795,-1483.561790069296,25371.808077793914,True,575254.5146067974,1088343741.8742013,0.9697263726585292,2457939.617195279,248.9621114094077,7.675548038456418,7.6755492822785145
20,26963.288928437247,1,100,100,0.2,19553.46402247642,-7409.824905960828,19445.544961902382,True,575254.5146067974,1088343741.8742013,0.9697263726585292,2457939.617195279,248.9621114094077,7.675548038456418,7.6755492822785145
20,26963.288928437247,1,100,100,0.1,20890.169688086535,-6073.119240350712,20782.250627512498,True,575254.5146067974,1088343741.8742013,0.9697263726585292,2457939.617195279,248.9621114094077,7.675548038456418,7.6755492822785145
20,26963.288928437247,1,100,100,0.05,23475.559645031575,-3487.7292834056716,23367.64058445754,True,575254.5146067974,1088343741.8742013,0.9697263726585292,2457939.617195279,248.9621114094077,7.675548038456418,7.6755492822785145
20,26963.288928437247,1,100,100,0.02,25476.385982756296,-1486.9029456809512,25368.46692218226,True,575254.5146067974,1088343741.8742013,0.9697263726585292,2457939.617195279,248.9621114094077,7.675548038456418,7.6755492822785145
20,26963.288928437247,1,100,100,0.01,26205.843064271405,-757.4458641658421,26097.924003697368,True,575254.5146067974,1088343741.8742013,0.9697263726585292,2457939.617195279,248.9621114094077,7.675548038456418,7.6755492822785145
20,26963.288928437247,1,100,100,0.005,26581.18693292035,-382.10199551689584,26473.267872346314,True,575254.5146067974,1088343741.8742013,0.9697263726585292,2457939.617195279,248.9621114094077,7.675548038456418,7.6755492822785145
20,26963.288928437247,1,100,100,0.002,26809.652299790872,-153.63662864637445,26701.733239216835,True,575254.5146067974,1088343741.8742013,0.9697263726585292,2457939.617195279,248.9621114094077,7.675548038456418,7.6755492822785145
20,26963.288928437247,1,100,100,0.001,26886.339231262384,-76.9496971748631,26778.420170688347,True,575254.5146067974,1088343741.8742013,0.9697263726585292,2457939.617195279,248.9621114094077,7.675548038456418,7.6755492822785145
