outer_sample,k,cycle,cycle_start_linear_residual,pre_linear_residual,post_linear_residual,pre_residual_ratio_vs_cycle_start,post_residual_ratio_vs_cycle_start,outer_start_objective,cycle_start_objective,pre_objective,post_objective,post_objective_delta_vs_outer_start,post_objective_gap_to_direct_optimum,delta_z_norm,delta_e_norm,e_post_norm,e_rel_to_exact
19,300,4,5498366.054770921,596855.5659869614,596850.2750796761,0.10855144238151823,0.10855048011250365,109.57278813537108,111.06463830167448,109.30396743585797,108.28141697999986,-1.2913711553712233,0.3623564059638369,6.978323417690053,6.978323417690054,1.5154158291853501,0.5501776996452237
19,300,5,596850.2750796761,9286815.936979836,9286819.84395591,15.559707894480068,15.559714440470305,109.57278813537108,108.28141697999986,114.56269333220338,114.31413045520478,4.7413423198336915,6.395069881168752,10.004847931235528,10.004847931235528,1.8840547157260106,0.43746292653720537
19,300,6,9286819.84395591,16555605.695464933,16555599.502731605,1.7826991342186667,1.7826984673883164,109.57278813537108,114.31413045520478,162.8567240338875,139.5940758512502,30.021287715879126,31.675015277214186,14.060018574889071,14.060018574889073,1.8838485711273756,0.474988434278071
19,300,7,16555599.502731605,11447017.02925882,11447025.304631969,0.6914287233977912,0.6914292232512183,109.57278813537108,139.5940758512502,122.50404226044687,115.15355266599717,5.580764530626084,7.234492091961144,19.979300118080978,19.97930011808098,2.329925020164048,0.376212866831454
19,300,8,11447025.304631969,13454184.822096597,13454173.247227563,1.1753433284237123,1.1753423172554196,109.57278813537108,115.15355266599717,230.22647490028965,135.15429494129768,25.581506805926594,27.235234367261654,28.158765879790906,28.15876587979091,2.2713333058267158,0.49868193370305
19,300,9,13454173.247227563,6370565.237861399,6370545.209749774,0.47350105582846946,0.47349956721142433,109.57278813537108,135.15429494129768,123.85172421380146,133.8432088118838,24.270420676512728,25.92414823784779,39.850072872672065,39.85007287267207,2.934684683802229,0.4825814072719666
19,300,10,6370545.209749774,32312692.140386507,32312719.596977863,5.07220199786569,5.072206307793719,109.57278813537108,133.8432088118838,322.69866499666733,193.8076953173712,84.23490718200013,85.88863474333519,56.20726491354344,56.20726491354345,2.9459201749047645,0.727699032996539
20,50,1,71982158.06894265,2351736897.022275,2351737185.2895207,32.67110850955375,32.67111251425788,587.6207939734431,587.6207939734431,552194.4905447339,549968.6020777235,549380.98128375,549860.6830171495,9.713158482401953,9.71315848240195,18.28051741951016,9.11883226610075
20,50,2,2351737185.2895207,1988125997.69965,1988126345.2110865,0.8453861299364934,0.8453862777044662,587.6207939734431,549968.6020777235,376405.2761269194,376927.80131586554,376340.1805218921,376819.8822552915,3.3690573869762344,3.369057386976235,10.941444747879112,5.0017589134814795
20,50,3,1988126345.2110865,440497607.6512472,440497666.3793989,0.2215641921914565,0.22156422173090295,587.6207939734431,376927.80131586554,18041.668019352837,18035.727943103066,17448.107149129624,17927.80888252903,2.3495549230120427,2.3495549230120427,8.939431743210482,3.839554975716392
