actual_outer,start_objective,c,k,ck_cost,beta,post_objective,objective_delta,gap_to_direct_optimum,improves,raw_full_step_objective,linear_residual_approx,e_rel_to_exact,exact_after_objective,exact_step_norm,last_cycle_pre_residual_ratio,last_cycle_post_residual_ratio
20,109.57278813537108,3,100,300,0.5,212.20091279220802,102.62812465683693,104.28185221817199,False,574.5135166719876,71042918.14900951,0.5798520546323009,107.94250827356883,3.2404989191949714,1.1964035093919188,1.1964037405052728
20,109.57278813537108,3,100,300,0.3,139.95707203328715,30.384283897916063,32.03801145925112,False,574.5135166719876,71042918.14900951,0.5798520546323009,107.94250827356883,3.2404989191949714,1.1964035093919188,1.1964037405052728
20,109.57278813537108,3,100,300,0.2,119.42709865853772,9.854310523166632,11.508038084501692,False,574.5135166719876,71042918.14900951,0.5798520546323009,107.94250827356883,3.2404989191949714,1.1964035093919188,1.1964037405052728
20,109.57278813537108,3,100,300,0.1,109.29755488673966,-0.27523324863142307,1.378494312703637,True,574.5135166719876,71042918.14900951,0.5798520546323009,107.94250827356883,3.2404989191949714,1.1964035093919188,1.1964037405052728
20,109.57278813537108,3,100,300,0.05,108.13430270967389,-1.4384854256971948,0.21524213563786532,True,574.5135166719876,71042918.14900951,0.5798520546323009,107.94250827356883,3.2404989191949714,1.1964035093919188,1.1964037405052728
20,109.57278813537108,3,100,300,0.02,108.68515068244415,-0.8876374529269384,0.7660901084081218,True,574.5135166719876,71042918.14900951,0.5798520546323009,107.94250827356883,3.2404989191949714,1.1964035093919188,1.1964037405052728
20,109.57278813537108,3,100,300,0.01,109.07692596425761,-0.4958621711134725,1.1578653902215876,True,574.5135166719876,71042918.14900951,0.5798520546323009,107.94250827356883,3.2404989191949714,1.1964035093919188,1.1964037405052728
20,109.57278813537108,3,100,300,0.005,109.31184591692644,-0.26094221844464016,1.39278534289042,True,574.5135166719876,71042918.14900951,0.5798520546323009,107.94250827356883,3.2404989191949714,1.1964035093919188,1.1964037405052728
20,109.57278813537108,3,100,300,0.002,109.46528854147063,-0.1074995939004566,1.5462279674346036,True,574.5135166719876,71042918.14900951,0.5798520546323009,107.94250827356883,3.2404989191949714,1.1964035093919188,1.1964037405052728
20,109.57278813537108,3,100,300,0.001,109.51851788488216,-0.05427025048892631,1.5994573108461339,True,574.5135166719876,71042918.14900951,0.5798520546323009,107.94250827356883,3.2404989191949714,1.1964035093919188,1.1964037405052728
20,109.57278813537108,3,200,600,1.0,121.09495808400055,11.522169948629468,13.175897509964528,False,121.09495808400055,12112629.929538434,0.5797969516992201,107.94250827356883,3.2404989191949714,0.6039315214752461,0.6039316348738115
20,109.57278813537108,3,200,600,0.7,112.8085273682268,3.235739232855721,4.889466794190781,False,121.09495808400055,12112629.929538434,0.5797969516992201,107.94250827356883,3.2404989191949714,0.6039315214752461,0.6039316348738115
20,109.57278813537108,3,200,600,0.5,109.55038332752127,-0.022404807849810027,1.6313227534852501,True,121.09495808400055,12112629.929538434,0.5797969516992201,107.94250827356883,3.2404989191949714,0.6039315214752461,0.6039316348738115
20,109.57278813537108,3,200,600,0.3,108.1428722577301,-1.4299158776409797,0.22381168369408044,True,121.09495808400055,12112629.929538434,0.5797969516992201,107.94250827356883,3.2404989191949714,0.6039315214752461,0.6039316348738115
20,109.57278813537108,3,200,600,0.2,108.14326708488964,-1.4295210504814406,0.22420651085361953,True,121.09495808400055,12112629.929538434,0.5797969516992201,107.94250827356883,3.2404989191949714,0.6039315214752461,0.6039316348738115
20,109.57278813537108,3,200,600,0.1,108.61853967891703,-0.954248456454053,0.6994791048810072,True,121.09495808400055,12112629.929538434,0.5797969516992201,107.94250827356883,3.2404989191949714,0.6039315214752461,0.6039316348738115
20,109.57278813537108,3,200,600,0.05,109.0355353260424,-0.5372528093286775,1.1164747520063827,True,121.09495808400055,12112629.929538434,0.5797969516992201,107.94250827356883,3.2404989191949714,0.6039315214752461,0.6039316348738115
20,109.57278813537108,3,200,600,0.02,109.34342326451281,-0.2293648708582765,1.4243626904767837,True,121.09495808400055,12112629.929538434,0.5797969516992201,107.94250827356883,3.2404989191949714,0.6039315214752461,0.6039316348738115
20,109.57278813537108,3,200,600,0.01,109.45569233350379,-0.1170958018672934,1.5366317594677668,True,121.09495808400055,12112629.929538434,0.5797969516992201,107.94250827356883,3.2404989191949714,0.6039315214752461,0.6039316348738115
20,109.57278813537108,3,200,600,0.005,109.51363663561844,-0.059151499752644554,1.5945760615824156,True,121.09495808400055,12112629.929538434,0.5797969516992201,107.94250827356883,3.2404989191949714,0.6039315214752461,0.6039316348738115
20,109.57278813537108,3,200,600,0.002,109.54898263886734,-0.023805496503740642,1.6299220648313195,True,121.09495808400055,12112629.929538434,0.5797969516992201,107.94250827356883,3.2404989191949714,0.6039315214752461,0.6039316348738115
20,109.57278813537108,3,200,600,0.001,109.56086123501392,-0.01192690035716737,1.6418006609778928,True,121.09495808400055,12112629.929538434,0.5797969516992201,107.94250827356883,3.2404989191949714,0.6039315214752461,0.6039316348738115
20,109.57278813537108,3,300,900,1.0,112.01888005178795,2.4460919164168615,4.099819477751922,False,112.01888005178795,6331853.522380013,0.5634695516521084,107.94250827356883,3.2404989191949714,1.7053180351750776,1.705317680083666
20,109.57278813537108,3,300,900,0.7,111.06020579871307,1.4874176633419864,3.1411452246770466,False,112.01888005178795,6331853.522380013,0.5634695516521084,107.94250827356883,3.2404989191949714,1.7053180351750776,1.705317680083666
20,109.57278813537108,3,300,900,0.5,110.53500178574392,0.9622136503728314,2.6159412117078915,False,112.01888005178795,6331853.522380013,0.5634695516521084,107.94250827356883,3.2404989191949714,1.7053180351750776,1.705317680083666
