inner_cycle,e_rel_to_exact,pre_linear_residual_norm,post_linear_residual_norm,pre_objective,post_objective,objective_gap_to_exact_after_cycle,e_norm,pre_e_norm,delta_z_norm,delta_e_raw_norm,delta_e_norm,coarse_damping,coarse_damping_mode,outer,inner_cycles,pre_sweeps,basis_source
2,0.11606371895994161,5885706795.503495,5885707394.540509,20713301.943707,11008999.45378669,384430.3690012954,526.5254517867425,597.8329087873468,172.58038673111255,172.58038673111253,172.58038673111253,1.0,fixed,16,3,100,message_conditioned_information
3,0.061503519643274954,3928447367.3589807,3928447963.531545,71326367.89344862,16419236.249523206,5794667.164737811,514.3656356598103,514.567690623255,188.29913112316,188.29913112316,188.29913112316,1.0,fixed,16,3,100,message_conditioned_information
1,0.5832984969667552,2833084147.371014,2833084503.9750338,778660.7164353608,792144.358412197,788510.3500085493,35.73570904815824,32.98173495801642,6.038296888664661,6.038296888664661,6.038296888664661,1.0,fixed,17,3,100,message_conditioned_information
2,0.3467319145612795,986889172.7858781,986889308.1903582,125130.40608378962,131825.88988306755,128191.88147941987,37.31332928419201,41.54429410823039,13.705887375341241,13.705887375341243,13.705887375341243,1.0,fixed,17,3,100,message_conditioned_information
3,0.21043588418879497,749485369.095899,749485458.5078119,101343.06744806204,83506.36891222626,79872.36050857858,38.25243739399749,40.03902853378592,15.864345863167745,15.864345863167747,15.864345863167747,1.0,fixed,17,3,100,message_conditioned_information
1,0.9384244137538258,882534041.0724915,882534081.3207841,72119.03285784484,72294.35075907204,72134.22500585824,1.8102051607749798,3.673685931704517,2.9724254762075013,2.9724254762075013,2.9724254762075013,1.0,fixed,18,3,100,message_conditioned_information
2,0.8046885219023578,197859795.85756186,197859823.40279415,3739.8751023807163,3716.9894302576567,3556.8636770438557,2.303853897535747,4.518549391030792,3.049177701630789,3.0491777016307884,3.0491777016307884,1.0,fixed,18,3,100,message_conditioned_information
3,0.7015297872709408,14220584.228516748,14220587.36900218,138.1268572573606,137.41497805632824,-22.710775157472995,3.0933135717179083,4.292890083201677,4.937558020972239,4.937558020972238,4.937558020972238,1.0,fixed,18,3,100,message_conditioned_information
1,0.7527872120553747,405373232.7039668,405373276.1132141,15389.127443509211,15374.221914731133,15266.219696693115,1.8639757615375667,1.2971863167167528,1.8421863333310218,1.842186333331022,1.842186333331022,1.0,fixed,19,3,100,message_conditioned_information
2,0.6277243571123189,91803035.26349287,91803048.85810855,852.6076527330781,874.0577216803924,766.055503642374,2.3463834456456616,4.214572844350081,2.393060492034852,2.3930604920348526,2.3930604920348526,1.0,fixed,19,3,100,message_conditioned_information
3,0.5228586279413894,3903028.5650986456,3903025.781047458,110.06100115725036,109.57278813537108,1.5705700973526717,2.957649681852277,3.0382612685723607,3.7018342178813737,3.7018342178813737,3.7018342178813737,1.0,fixed,19,3,100,message_conditioned_information
1,0.7970837754762797,744554252.6977886,744554228.2002829,51446.72809024311,51554.31291729782,51446.37040902425,1.405163741191561,2.988367931656513,2.8170303214452397,2.8170303214452397,2.8170303214452397,1.0,fixed,20,3,100,message_conditioned_information
2,0.7185913721278668,59358512.81008702,59358518.352792256,473.35384828486775,444.78418544577477,336.84167717220595,1.1363956226371201,4.5099490042620225,3.6903402626271777,3.6903402626271786,3.6903402626271786,1.0,fixed,20,3,100,message_conditioned_information
3,0.5797173644586013,72034671.15969463,72034684.89329013,592.1072261907806,587.6207939734431,479.6782856998743,1.3928057758023302,4.887797003986054,5.427989995755592,5.427989995755594,5.427989995755594,1.0,fixed,20,3,100,message_conditioned_information
1,9.690100631276033,1906605063.891572,1906605333.00728,328797.2090256848,329447.0072996777,329339.0749598046,19.512131167374324,24.712432727182456,8.143782069594895,8.143782069594893,8.143782069594893,1.0,fixed,21,3,100,message_conditioned_information
2,6.3835123136558805,1083636347.8751538,1083636528.5539153,111324.30445769921,111674.97222150645,111567.03988163332,13.793562188851311,15.74864421118731,2.335286241927245,2.335286241927245,2.335286241927245,1.0,fixed,21,3,100,message_conditioned_information
3,5.496181229664467,251081577.0788159,251081612.05450252,5801.457797463268,5778.847362655622,5670.915022782493,12.171305974507872,11.035942554843295,3.015833074512741,3.0158330745127406,3.0158330745127406,1.0,fixed,21,3,100,message_conditioned_information
1,1.1090851053430157,1715208638.5772629,1715208584.0958927,274845.3869997984,275075.4290047038,274966.32813617046,1.4033942090426765,1.9437667336171756,1.930131405967793,1.9301314059677928,1.9301314059677928,1.0,fixed,22,3,100,message_conditioned_information
2,1.0041669751139561,184872749.74345368,184872778.1453258,3277.8498899341735,3288.8902880368087,3179.7894195034405,1.1700029708516393,3.544260642778786,3.637853471974519,3.637853471974519,3.637853471974519,1.0,fixed,22,3,100,message_conditioned_information
3,0.9472437437856998,37264247.73927334,37264246.79821832,243.96730709714816,238.3079482683996,129.20707973503124,1.4930912655581279,5.7273624034071915,4.901844441299678,4.901844441299678,4.901844441299678,1.0,fixed,22,3,100,message_conditioned_information
1,0.9846632420676729,300384139.27427983,300383981.9547917,8176.454057781197,8968.291246631647,8857.948716957288,3.022319049886491,3.2034837721488567,4.084553011040674,4.084553011040674,4.084553011040674,1.0,fixed,23,3,100,message_conditioned_information
2,0.7930740186523939,66937510.43361591,66937518.52728629,534.0446418630895,551.0399076191931,440.6973779448333,2.4494457101032876,7.752827973051965,6.31018949749545,6.310189497495451,6.310189497495451,1.0,fixed,23,3,100,message_conditioned_information
3,0.8317809582969373,200160481.57239386,200160505.2026564,3814.2326645603034,3768.4045516482565,3658.0620219738967,1.7163777550471564,7.888308864673512,7.339274045624096,7.339274045624094,7.339274045624094,1.0,fixed,23,3,100,message_conditioned_information
1,0.9908754277137589,269244272.8043231,269244062.9186359,8811.414203027454,8724.607440563781,8607.17060977028,7.709600714737943,8.399336634918276,5.33033496814895,5.330334968148948,5.330334968148948,1.0,fixed,24,3,100,message_conditioned_information
2,0.5775916145164026,210642178.15967914,210642200.58981153,4869.863917869368,4470.698627105002,4353.261796311502,3.6319109055267798,11.337224609721051,10.272807539932128,10.272807539932126,10.272807539932126,1.0,fixed,24,3,100,message_conditioned_information
3,0.2797524510518641,87832622.83577207,87832609.60799451,589.0109162727792,588.7113374582849,471.274506664785,5.937182961731839,14.981294907268115,15.662122269156896,15.662122269156898,15.662122269156898,1.0,fixed,24,3,100,message_conditioned_information
