base_label,start_objective,start_x_rel_to_direct,exact_after_objective,exact_after_x_rel_to_direct,c,k,ck_cost,beta,post_objective,objective_improvement,x_rel_to_direct,x_rel_improvement,linear_residual_approx,e_rel_to_exact,raw_full_step_objective,last_cycle_pre_residual_ratio,last_cycle_post_residual_ratio
initial,3350168.410825497,1.2312708232912002,902153322.0538718,0.06768441081803492,1,200,200,0.02,3222918.174894037,127250.23593145981,1.216756577676995,0.014514245614205112,8320463549.928554,0.7259943559385593,2106431054.1518834,5400.88361863565,5400.884456415496
initial,3350168.410825497,1.2312708232912002,902153322.0538718,0.06768441081803492,1,200,200,0.01,3284564.1156884586,65604.29513703845,1.2240085855836695,0.00726223770753065,8320463549.928554,0.7259943559385593,2106431054.1518834,5400.88361863565,5400.884456415496
initial,3350168.410825497,1.2312708232912002,902153322.0538718,0.06768441081803492,1,200,200,0.005,3316984.3523799414,33184.05844555562,1.2276384743059288,0.0036323489852714275,8320463549.928554,0.7259943559385593,2106431054.1518834,5400.88361863565,5400.884456415496
initial,3350168.410825497,1.2312708232912002,902153322.0538718,0.06768441081803492,1,200,200,0.002,3336815.783846162,13352.626979335211,1.2298175946287555,0.0014532286624446833,8320463549.928554,0.7259943559385593,2106431054.1518834,5400.88361863565,5400.884456415496
initial,3350168.410825497,1.2312708232912002,902153322.0538718,0.06768441081803492,1,200,200,0.001,3343479.9098155447,6688.501009952277,1.2305441612931778,0.0007266619980224043,8320463549.928554,0.7259943559385593,2106431054.1518834,5400.88361863565,5400.884456415496
initial,3350168.410825497,1.2312708232912002,902153322.0538718,0.06768441081803492,2,20,40,1.0,45249787207601.19,-45249783857432.77,3.163616706757356,-1.9323458834661558,20392825685603.023,2.5844161462416744,45249787207601.19,5.331115581554101,5.331114673175018
initial,3350168.410825497,1.2312708232912002,902153322.0538718,0.06768441081803492,2,20,40,0.8,28283037851512.418,-28283034501344.008,2.7309486745744174,-1.4996778512832172,20392825685603.023,2.5844161462416744,45249787207601.19,5.331115581554101,5.331114673175018
initial,3350168.410825497,1.2312708232912002,902153322.0538718,0.06768441081803492,2,20,40,0.5,10593660076644.08,-10593656726475.67,2.0512429225616153,-0.8199720992704151,20392825685603.023,2.5844161462416744,45249787207601.19,5.331115581554101,5.331114673175018
initial,3350168.410825497,1.2312708232912002,902153322.0538718,0.06768441081803492,2,20,40,0.3,3719719697798.231,-3719716347629.8203,1.6306531003123572,-0.39938227702115703,20392825685603.023,2.5844161462416744,45249787207601.19,5.331115581554101,5.331114673175018
initial,3350168.410825497,1.2312708232912002,902153322.0538718,0.06768441081803492,2,20,40,0.2,1627173447967.2053,-1627170097798.7944,1.4550422855107423,-0.22377146221954214,20392825685603.023,2.5844161462416744,45249787207601.19,5.331115581554101,5.331114673175018
initial,3350168.410825497,1.2312708232912002,902153322.0538718,0.06768441081803492,2,20,40,0.1,400115379894.5613,-400112029726.15045,1.3177553164618603,-0.08648449317066009,20392825685603.023,2.5844161462416744,45249787207601.19,5.331115581554101,5.331114673175018
