target,cycle,k_used,pre_residual_ratio,last_message_lam_delta_max,last_message_eta_delta_max,last_x_step_norm,pre_end_relative_state_error,pre_end_algebraic_residual,relative_state_error,algebraic_residual
0.5,59,76,0.49785476174283094,2.220446049250313e-16,1.9608239654189674e-07,3.208998730323509e-06,1.204706677229247e-08,1.456401845874696e-06,4.736753077756341e-09,2.0022635233675e-06
0.5,60,103,0.49881120790149874,2.220446049250313e-16,1.0146288786927471e-07,1.7981596048210352e-06,2.6042492289061104e-08,9.987514866280534e-07,7.010357524330843e-09,2.960532617379937e-06
0.5,61,76,0.494994023787174,2.220446049250313e-16,1.9766542891375138e-07,3.233272162683291e-06,1.1894887090122819e-08,1.465445952830069e-06,4.705890527745248e-09,1.9952131005410318e-06
0.5,62,103,0.49916381034782814,2.220446049250313e-16,1.0085716439789394e-07,1.7877721554680128e-06,2.6177665352709493e-08,9.959381737219657e-07,7.022248558646771e-09,2.9705205150084197e-06
0.5,63,76,0.4942194664839126,2.220446049250313e-16,1.9812711116173887e-07,3.240352584075894e-06,1.1852486305799122e-08,1.4680890641069785e-06,4.697088858753326e-09,1.993226081563027e-06
0.5,64,103,0.4992489346586465,2.220446049250313e-16,1.0067913081002189e-07,1.7847241033807804e-06,2.621750975979281e-08,9.951159977541697e-07,7.02571476641089e-09,2.9734581336986277e-06
0.5,65,76,0.49399253078851235,2.220446049250313e-16,1.9826279640255962e-07,3.2424349345094043e-06,1.1840156167377425e-08,1.4688661086594718e-06,4.694505595092177e-09,1.9926468033131754e-06
0.5,66,103,0.499272691047177,2.220446049250313e-16,1.0062683486466995e-07,1.7838275186133135e-06,2.622924253338358e-08,9.94874131796724e-07,7.0267339700639e-09,2.974321941480378e-06
0.5,67,76,0.4939263243467488,2.220446049250313e-16,1.9830275732601876e-07,3.2430478743000224e-06,1.1836538776908187e-08,1.469095903979289e-06,4.69374592660106e-09,1.992478060551787e-06
0.5,68,103,0.49927897507710056,2.220446049250313e-16,1.0061154398499639e-07,1.7835636227960229e-06,2.623269585581687e-08,9.948024039359053e-07,7.027034049009062e-09,2.9745767448434676e-06
0.5,69,76,0.4939066190261906,2.220446049250313e-16,1.9831435338346637e-07,3.243228366032383e-06,1.1835475465916154e-08,1.4691631430795687e-06,4.6935219874973565e-09,1.9924281787720266e-06
0.5,70,103,0.49928078047020663,2.220446049250313e-16,1.0060699651148752e-07,1.7834858207819437e-06,2.623371218961823e-08,9.947810961281299e-07,7.027122446008297e-09,2.9746510733463936e-06
0.5,71,76,0.49390104664108186,2.220446049250313e-16,1.9831816189253004e-07,3.243281289872328e-06,1.1835162793297305e-08,1.4691832785178014e-06,4.693456503227479e-09,1.992413975471502e-06
0.5,72,103,0.4992812739735901,2.220446049250313e-16,1.0060568911285372e-07,1.7834629431607778e-06,2.6234011091834556e-08,9.947749879561969e-07,7.027147923027257e-09,2.974673611552176e-06
0.5,73,76,0.49389930078173855,2.220446049250313e-16,1.9831912823065068e-07,3.243297026628578e-06,1.1835070529114128e-08,1.4691892167995086e-06,4.6934366914674794e-09,1.9924093979320067e-06
0.5,74,103,0.4992817084791481,2.220446049250313e-16,1.0060523436550284e-07,1.7834563370426342e-06,2.6234099181623554e-08,9.947735681894032e-07,7.027155935898078e-09,2.97468006972452e-06
0.5,75,76,0.4938983686714355,2.220446049250313e-16,1.9831918507406954e-07,3.243301604925956e-06,1.1835043372019554e-08,1.4691896337563723e-06,4.693431250088178e-09,1.992407503221399e-06
0.5,76,103,0.4992819452080824,2.220446049250313e-16,1.0060495014840853e-07,1.7834543144991438e-06,2.6234125073176998e-08,9.947730938555589e-07,7.0271583263382015e-09,2.9746822190708713e-06
0.5,77,76,0.49389856130424575,2.220446049250313e-16,1.983195261345827e-07,3.243302756955059e-06,1.1835035551812457e-08,1.4691912683364245e-06,4.6934292442221126e-09,1.992407533951299e-06
0.5,78,103,0.4992813832823569,2.220446049250313e-16,1.0060512067866512e-07,1.7834537726247988e-06,2.6234132952105274e-08,9.94771989613394e-07,7.027158709083371e-09,2.9746824521961677e-06
0.5,79,76,0.4938985282821471,2.220446049250313e-16,1.9831941244774498e-07,3.243303376551671e-06,1.1835033089663358e-08,1.4691912852464155e-06,4.6934292439044e-09,1.9924078229389707e-06
0.5,80,103,0.4992819161346474,2.220446049250313e-16,1.0060512067866512e-07,1.7834531857806688e-06,2.6234134837045964e-08,9.947731955586306e-07,7.027159480953652e-09,2.974683340152871e-06
0.5,81,76,0.4938982433665653,2.220446049250313e-16,1.9831941244774498e-07,3.2433034796884607e-06,1.1835032675626465e-08,1.46919087627329e-06,4.69342884240623e-09,1.992407157775276e-06
