sweep,mu_norm,mu_max_abs,message_eta_norm,message_eta_max_abs
54,16.535234990234127,1.864759475224111,1536.0842831578502,208.11901720225035
55,16.439502321113867,1.784678193157253,1542.9210938549354,258.40026111737717
56,16.37840561373357,1.5580898114561805,1528.2526941115823,211.2136768343001
57,16.32672812659162,1.499847260139185,1534.0371027954022,253.1406273695371
58,16.277229665143448,1.4622940525056844,1518.8499684145165,207.17380644919692
59,16.216492544812223,1.3510095478778152,1519.4881061640301,244.1369629722124
60,16.172715612400776,1.419184664133329,1504.1499854410285,206.8097044929427
61,16.114066059589565,1.3100120753964624,1505.0853959301478,237.55333342057344
62,16.073129380974212,1.26788284973719,1492.0670112983346,204.6084291861335
63,16.029948338946227,1.3028092600540737,1493.3042075577107,232.52242714444446
64,15.99342520820998,1.3106972814621676,1482.5910941508246,205.18262090060372
65,15.95017471301121,1.2960779337950394,1482.0967063055227,225.9175030620476
66,15.914748200918924,1.2253619371360653,1471.3052521407287,201.98055653901318
67,15.867992704331769,1.2686042584314265,1469.5055851134023,221.28267159655883
68,15.82349179816131,1.2271088145168088,1459.8092603212426,199.85869880233736
69,15.773704555646175,1.1722170580083624,1458.3361559824564,215.79735073730768
70,15.733926059552726,1.127880262288487,1449.7890651514354,198.27930219446253
71,15.694182081222264,1.1286576833233284,1448.3269220028303,211.95570816164872
72,15.65701769420847,1.107777901291493,1440.4090193502957,196.00735120797034
73,15.6128077867055,1.1078083812498725,1438.3574217846747,207.22072608772956
74,15.569008884880814,1.0780461570401456,1430.8914408259616,193.8778085418327
75,15.518424107276383,1.0913763949026238,1428.1725254600242,203.37135951273362
76,15.476757461293015,1.0840151768834498,1421.4990688178827,191.38978308162942
77,15.438365072012012,1.084130207752558,1418.9587902399148,199.41746527282547
78,15.405526881370067,1.0649000793146803,1413.374900538978,189.40184819433276
79,15.369766660460785,1.0675982118839324,1410.8164520780888,195.94818291511172
80,15.335245419639323,1.0353824368736728,1405.2360265935079,187.0396939502829
81,15.299113096737907,1.057320910033563,1402.2292102820386,192.57823073592252
82,15.264597983421286,1.0259974452540956,1397.1387402540222,184.9219199748901
83,15.227822364460483,1.0547952277639467,1394.2670878801725,189.5039719420944
84,15.19483940863728,1.0256831277866683,1389.598204815818,182.8248736807739
85,15.16284775649107,1.04754890506458,1386.97507366967,186.52227729221002
86,15.133305741380019,1.0174876673552515,1382.670222850507,180.7119160177314
87,15.102666604083378,1.0287832735392453,1379.9621025297747,183.80925948269058
88,15.072077478964102,1.0097551510758278,1375.7079658858045,178.75930720419927
89,15.040493171461508,1.0280434493359278,1372.8382514376992,181.16190585886923
90,15.009924307991016,1.005063338273367,1368.858536234125,176.71052996773764
91,14.979097593372014,1.0202339888025207,1366.1107671698435,178.80635470441297
92,14.95029154762076,0.9985837405673779,1362.4185579337616,174.80585928355356
93,14.921412926521004,1.0079077029936683,1359.7420499536368,176.3627765633825
94,14.893454408137611,0.9915569683657168,1356.2196329348658,172.86805676430808
95,14.865120035927866,0.9984977774461737,1353.5469622735443,174.16812792658925
96,14.837278783699913,0.9865633666363489,1350.1349228489846,171.02035793660195
97,14.809396847432918,0.9913281602207975,1347.49390624888,171.9573463837819
98,14.782507866341422,0.9790365477653502,1344.2522451598247,169.1974178685425
99,14.755536295944529,0.9828460032807276,1341.6969603228613,169.9277312976874
100,14.729520413022001,0.9714857060666547,1338.6283488271729,167.40354158664817
101,14.70351676116922,0.9738923761918088,1336.1010753419375,167.90231677739644
102,14.678145018042494,0.965172896488848,1333.14822051217,165.65569403151525
103,14.652866193486291,0.9661855528065336,1330.6864350735432,166.01079700016052
104,14.628064009278301,0.9591138118266512,1327.8557781509498,163.95233333919234
105,14.60329629715212,0.9597056113962904,1325.4581356221254,164.14136534283918
106,14.579061901714594,0.9521681767474769,1322.741628011184,162.29540381915473
107,14.554822727629823,0.9525551251656451,1320.3909432187313,162.38517722434614
108,14.531137739105313,0.9451937004339295,1317.7757734985523,160.6791781685824
109,14.507467285343967,0.9453540183745743,1315.474563829054,160.6556835974429
110,14.48420180009753,0.9394663685804676,1312.9664027906772,159.10096535810422
111,14.46105619691258,0.93870131274166,1310.7258154250865,159.00078055933653
112,14.438344839438328,0.9333497448647786,1308.3063079246306,157.5667459911107
113,14.415747694481489,0.932465724884677,1306.1249511172905,157.39092662754516
114,14.393541514735098,0.9268904458794466,1303.7885087943514,156.07668447005193
115,14.371388655821217,0.9263447125381649,1301.6565216934214,155.83558823033687
116,14.34958708370381,0.9207798940682335,1299.4000842179905,154.61284476333122
117,14.327869074506566,0.9198605902786599,1297.3226882146719,154.32217266689162
118,14.30648795682344,0.9152432867587941,1295.1477015947173,153.19117151152324
119,14.285276689402618,0.9137416027383783,1293.1276217771228,152.85691314930506
120,14.264405004629054,0.9094881505293909,1291.0275855658645,151.80273193854504
121,14.243679512030507,0.9079596842642311,1289.063126545033,151.43430386559913
122,14.223249458677238,0.9037046237292282,1287.0306380385946,150.44998513734697
123,14.20295644064477,0.9022633781942979,1285.1161109960092,150.05278249365867
